1,2,0,0,0,0,0,0,0,0,0,0,0,59.77643613,25093.5,35422.5142,50141,46,0,0,0,0,0,46,46,0,46,46,0,0,0,0,32,64,19.92547871,39.85095742,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,1595,514,0,32,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,20.39338846,98071,0,98071,98071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10.19669423,10.19669423,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1386,9,0,32,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,8.683834608,230313,0,230313,230313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.341917304,4.341917304,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1431,35,0,32,0,0,0,0,0,0,0,0
4,4,1156,679,731,0,289,356.3247582,679,0,169.75,339.5,35635.91168,155.3609228,7356.142857,11145.26251,23768,188,26695,8898.333333,14729.65995,25905,188,27725,9241.666667,14903.93479,26450,458,0,0,0,0,136,136,77.68046142,77.68046142,0,731,203.8888889,316.6012652,100236.3611,0,0,0,1,0,0,0,0,1,229.375,289,169.75,136,0,0,0,0,0,0,4,1156,4,679,65535,62,2,32,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,7843.137255,255,0,255,255,255,255,0,255,255,0,0,0,0,0,0,0,0,0,64,0,7843.137255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1390,-1,0,32,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0.130022163,1.54E+07,0,1.54E+07,1.54E+07,1.54E+07,1.54E+07,0,1.54E+07,1.54E+07,0,0,0,0,0,0,0,0,0,64,0,0.130022163,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0
8,9,1176,3809,838,0,147,290.3672551,1280,0,423.2222222,525.6388441,857.7546787,2.925141332,363230.3125,1239508.438,4996628,4,815011,116430.1429,135325.956,290989,405,5587879,698484.875,1742516.796,4999501,4,0,0,0,0,180,200,1.376537097,1.548604234,0,1280,276.9444444,434.1942466,188524.6438,0,0,0,1,0,0,0,0,1,293.2352941,147,423.2222222,180,0,0,0,0,0,0,8,1176,9,3809,65535,16760,3,20,0,0,0,0,0,0,0,0
1,1,31,0,31,31,31,0,0,0,0,0,827.5052053,53.3874326,37462,0,37462,37462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,26.6937163,26.6937163,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,1,31,31,0,32,0,0,0,0,0,0,1,31,1,0,2498,511,0,32,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0.929387464,2151955,0,2151955,2151955,2151955,2151955,0,2151955,2151955,0,0,0,0,0,0,0,0,0,40,0,0.929387464,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0
9,11,1190,3609,517,0,132.2222222,221.6521925,1448,0,328.0909091,574.2893791,8583.637251,35.77260784,29425.63158,42385.33674,126036,13,471445,58930.625,63989.58068,169889,79,470845,47084.5,54490.66207,134690,13,0,0,0,0,296,360,16.09767353,19.67493431,0,1448,228.5238095,443.6135276,196792.9619,0,0,0,1,0,0,0,0,1,239.95,132.2222222,328.0909091,296,0,0,0,0,0,0,9,1190,11,3609,65535,122,4,32,0,0,0,0,0,0,0,0
