10,0,0,0,0,0,0,0,0,0,0,0,0,0.102791963,1.08E+07,1.28E+07,2.66E+07,3499,9.73E+07,1.08E+07,1.28E+07,2.66E+07,3499,0,0,0,0,0,0,0,0,0,0,0,0.102791963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,49186.75,39504.05448,84503,3499,2.43E+07,1577773.803,2.66E+07,2.33E+07
2,1,0,0,0,0,0,0,0,0,0,0,0,4.248136484,353096,444610.3592,667483,38709,38709,38709,0,38709,38709,0,0,0,0,0,0,0,0,0,40,20,2.832090989,1.416045495,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,1,0,1552,492,0,20,0,0,0,0,0,0,0,0
80,88,1037,103608,707,0,12.9625,82.9746711,1340,0,1177.363636,423.9391135,1712.221096,2.748847476,365967.2036,4601651.136,5.95E+07,3,1641832,20782.68354,50035.68128,257044,5,6.09E+07,699562.6207,6375193.723,5.95E+07,3,0,0,0,0,1644,1796,1.308974989,1.439872488,0,1340,619.2011834,660.9037155,436793.7212,0,0,0,1,0,0,0,0,1,622.8869048,12.9625,1177.363636,1644,0,0,0,0,0,0,80,1037,88,103608,65535,4380,3,20,1641832,0,1641832,1641832,5.95E+07,0,5.95E+07,5.95E+07
23,39,1117,34020,790,0,48.56521739,168.7022191,1340,0,872.3076923,610.7620414,576.3894497,1.017051709,999352.7705,7427414.83,5.80E+07,1,2926553,133025.1364,352704.9159,1661746,9,6.07E+07,1597432.132,9407209.64,5.80E+07,1,0,0,0,0,516,816,0.377293376,0.639758333,0,1340,557.7301587,634.1678623,402168.8776,0,0,0,1,0,0,0,0,1,566.7258065,48.56521739,872.3076923,516,0,0,0,0,0,0,23,1117,39,34020,65535,4479,3,20,2926553,0,2926553,2926553,5.80E+07,0,5.80E+07,5.80E+07
6,5,0,0,0,0,0,0,0,0,0,0,0,0.178192873,6173086.4,1.89E+07,6.00E+07,2609,1689257,337851.4,373344.4041,992711,99471,6.05E+07,1.51E+07,2.99E+07,6.00E+07,99709,0,0,0,0,196,148,0.097196112,0.08099676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,6,0,5,0,65535,2282,0,20,0,0,0,0,0,0,0,0
18,30,1356,26886,788,0,75.33333333,215.3904799,1340,0,896.2,628.8942348,464.4167892,0.789321078,1293867.128,8741273.245,5.99E+07,4,866855,50991.47059,91817.50049,268680,6,6.06E+07,2088076.517,1.11E+07,5.99E+07,4,0,0,0,0,392,624,0.295995404,0.493325674,0,1340,576.3673469,648.3638283,420375.6539,0,0,0,1,0,0,0,0,1,588.375,75.33333333,896.2,392,0,0,0,0,0,0,18,1356,30,26886,65535,4479,3,20,866855,0,866855,866855,5.99E+07,0,5.99E+07,5.99E+07
34,48,1906,46569,790,0,56.05882353,190.3784017,1340,0,970.1875,582.0331078,788.7438163,1.334233996,758746.7284,6661830.836,6.00E+07,6,1485521,45015.78788,83558.57478,273309,6,6.12E+07,1301887.383,8744991.437,6.00E+07,6,0,0,0,0,712,984,0.553218974,0.781015022,0,1340,584.0361446,644.8127625,415783.4987,0,0,0,1,0,0,0,0,1,591.1585366,56.05882353,970.1875,712,0,0,0,0,0,0,34,1906,48,46569,65535,4578,4,20,1485521,0,1485521,1485521,6.00E+07,0,6.00E+07,6.00E+07
5,4,0,0,0,0,0,0,0,0,0,0,0,0.14633038,7688082.25,2.12E+07,6.00E+07,3533,1462336,365584,426460.1134,996277,102308,6.03E+07,2.01E+07,3.46E+07,6.01E+07,99944,0,0,0,0,164,116,0.081294656,0.065035725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,5,0,4,0,65535,4380,0,20,0,0,0,0,0,0,0,0
44,67,2695,62523,790,0,61.25,202.3323452,1340,0,933.1791045,587.2244402,1059.730653,1.803644737,559473.2091,5712635.478,5.99E+07,4,1614588,37548.55814,70775.68493,255520,5,6.13E+07,928644.7727,7374820.244,5.99E+07,4,0,0,0,0,924,1376,0.714958274,1.088686463,0,1340,582.3035714,637.0883209,405881.5286,0,0,0,1,0,0,0,0,1,587.5495495,61.25,933.1791045,924,0,0,0,0,0,0,44,2695,67,62523,65535,4677,5,20,1614588,0,1614588,1614588,5.99E+07,0,5.99E+07,5.99E+07
25,45,1904,41115,789,0,76.16,219.3487862,1340,0,913.6666667,600.6477942,704.1263154,1.145745882,885443.0725,7204890.738,5.99E+07,1,1230955,51289.79167,90270.1658,268458,10,6.08E+07,1382632.773,9027130.258,5.99E+07,1,0,0,0,0,544,936,0.409194958,0.736550924,0,1340,605.9014085,640.0233959,409629.9473,0,0,0,1,0,0,0,0,1,614.5571429,76.16,913.6666667,544,0,0,0,0,0,0,25,1904,45,41115,65535,4578,4,20,1230955,0,1230955,1230955,5.99E+07,0,5.99E+07,5.99E+07
2,1,0,0,0,0,0,0,0,0,0,0,0,1.939336269,773460.5,1042844.616,1510863,36058,36058,36058,0,36058,36058,0,0,0,0,0,0,0,0,0,40,20,1.292890846,0.646445423,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,1,0,1548,4380,0,20,0,0,0,0,0,0,0,0
25,40,2033,38208,916,0,81.32,237.5315277,1340,0,955.2,582.2899621,653.5200453,1.055610023,962121.4063,7461538.194,5.97E+07,4,1860243,77510.125,170143.6998,775211,7,6.13E+07,1572234.744,9558110.824,5.97E+07,4,0,0,0,0,544,836,0.406003855,0.649606168,0,1340,609.7121212,640.9571152,410826.0235,0,0,0,1,0,0,0,0,1,619.0923077,81.32,955.2,544,0,0,0,0,0,0,25,2033,40,38208,65535,4495,4,20,1860243,0,1860243,1860243,5.97E+07,0,5.97E+07,5.97E+07
18,24,1905,15962,789,0,105.8333333,254.3395715,1340,0,665.0833333,648.7988847,289.4551913,0.680423016,1505519.683,9361741.227,6.00E+07,14,1742940,102525.8824,168861.3834,660148,30,6.15E+07,2673118.304,1.25E+07,6.00E+07,14,0,0,0,0,404,516,0.291609864,0.388813152,0,1340,415.5116279,580.9485828,337501.2558,0,0,0,1,0,0,0,0,1,425.4047619,105.8333333,665.0833333,404,0,0,0,0,0,0,18,1905,24,15962,65535,4479,4,20,1742940,0,1742940,1742940,6.00E+07,0,6.00E+07,6.00E+07
38,64,2696,64640,790,0,70.94736842,216.5905275,1340,0,1010,550.0793305,1083.166103,1.640770799,615504,5957183.961,5.99E+07,4,2280352,61631.13514,137582.9497,727221,41,6.19E+07,982683.5238,7543317.137,5.99E+07,4,0,0,0,0,792,1304,0.611267553,1.029503247,0,1340,653.7475728,643.6389305,414271.0729,0,0,0,1,0,0,0,0,1,660.1568627,70.94736842,1010,792,0,0,0,0,0,0,38,2696,64,64640,65535,4578,5,20,2280352,0,2280352,2280352,5.99E+07,0,5.99E+07,5.99E+07
2,1,0,0,0,0,0,0,0,0,0,0,0,1.723571332,870286,1187672.106,1710097,30475,30475,30475,0,30475,30475,0,0,0,0,0,0,0,0,0,40,20,1.149047554,0.574523777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,1,0,1548,4380,0,20,0,0,0,0,0,0,0,0
22,29,742,13718,414,0,33.72727273,98.33140361,1340,0,473.0344828,568.3355701,230.3681123,0.812501641,1255382.08,8479755.275,6.00E+07,3,2776034,132192.0952,366351.9636,1670098,6,6.25E+07,2232803.679,1.13E+07,6.00E+07,3,0,0,0,0,472,604,0.350490904,0.462010737,0,1340,278.0769231,479.7940672,230202.3469,0,0,0,1,0,0,0,0,1,283.5294118,33.72727273,473.0344828,472,0,0,0,0,0,0,22,742,29,13718,65535,2315,3,20,2776034,0,2776034,2776034,6.00E+07,0,6.00E+07,6.00E+07
1,1,0,31,0,0,0,0,31,31,31,0,27.98675053,1.805596808,1107667,0,1107667,1107667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.902798404,0.902798404,0,31,10.33333333,17.89785834,320.3333333,0,0,0,0,1,0,0,0,1,15.5,0,31,20,0,0,0,0,0,0,1,0,1,31,3638,4677,0,20,0,0,0,0,0,0,0,0
